Volume;File name;File type;Species name RAW;Species name CURRENT;Genus;Epithet;Group;Family;Dutch common name;Link.KB;;;;;;;;;;;;;
1;KW_T_423_1_0178R.tif.jpg;illustration;Salix alba;Salix alba;Salix;alba;Fungi;Typhulaceae;Wit poedersteelknotsje s.l.;https://galerij.kb.nl/kb.html#/nl/florabatava27/page/43/zoom/3/lat/-66.23145747862573/lng/-39.55078125;;;;;;;;;;;;;
2;KW_T_423_2_0013R.tif.jpg;illustration;Veronica officinalis;Veronica officinalis;Veronica;officinalis;Fungi;Mycenaceae;Graskleefsteelmycena s.l.;https://galerij.kb.nl/kb.html#/nl/florabatava27/page/94/zoom/3/lat/-65.69447579373418/lng/-82.177734375;;;;;;;;;;;;;
2;KW_T_423_2_0015R.tif.jpg;illustration;Veronica Anagallis;Veronica catenata;Veronica;catenata;Fungi;Hygrophoropsidaceae;Knolletjesplooivlies s.l.;https://galerij.kb.nl/kb.html#/nl/florabatava28/page/52/zoom/3/lat/-67.80924450600008/lng/-32.87109375;;;;;;;;;;;;;
2;KW_T_423_2_0017R.tif.jpg;illustration;Veronica triphyllos;Veronica triphyllos;Veronica;triphyllos;Flowering plants;Cyperaceae;Heen;https://galerij.kb.nl/kb.html#/nl/florabatava07/page/48/zoom/3/lat/-68.72044056989829/lng/-31.46484375;;;;;;;;;;;;;
2;KW_T_423_2_0019R.tif.jpg;illustration;Anthoxanthum odoratum;Anthoxanthum odoratum;Anthoxanthum;odoratum;Flowering plants;Asteraceae;Boshavikskruid;https://galerij.kb.nl/kb.html#/nl/florabatava21/page/45/zoom/3/lat/-66.26685631430843/lng/-18.720703125;;;;;;;;;;;;;
2;KW_T_423_2_0021R.tif.jpg;illustration;Alopecurus bulbosus;Alopecurus bulbosus;Alopecurus;bulbosus;Fungi;Stereocaulaceae;cf. Wollig Korrelloof;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/69/zoom/3/lat/-68.56038368664157/lng/-36.474609375;;;;;;;;;;;;;
2;KW_T_423_2_0023R.tif.jpg;illustration;Agrostis spica venti;Apera spica-venti;Apera;spica-venti;Flowering plants;Rosaceae;cf. Roze purperbraam;https://galerij.kb.nl/kb.html#/nl/florabatava23/page/36/zoom/3/lat/-67.16995497083366/lng/-27.509765625;;;;;;;;;;;;;
2;KW_T_423_2_0025R.tif.jpg;illustration;Dactylis glomerata;Dactylis glomerata;Dactylis;glomerata;Flowering plants;Rosaceae;Humusbraam spec.?;https://galerij.kb.nl/kb.html#/nl/florabatava26/page/108/zoom/3/lat/-68.33437594128185/lng/-36.38671875;;;;;;;;;;;;;
2;KW_T_423_2_0027R.tif.jpg;illustration;Bromus giganteus;Festuca gigantea;Festuca;gigantea;Flowering plants;Rosaceae;Roggebraam spec.?;https://galerij.kb.nl/kb.html#/nl/florabatava27/page/101/zoom/3/lat/-67.40748724648755/lng/-42.71484375;;;;;;;;;;;;;
2;KW_T_423_2_0029R.tif.jpg;illustration;Scabiosa arvensis;Knautia arvensis;Knautia;arvensis;Flowering plants;Salicaceae;Boswilg x Katwilg;https://galerij.kb.nl/kb.html#/nl/florabatava14/page/39/zoom/3/lat/-65.03506043658815/lng/-28.916015625;;;;;;;;;;;;;
2;KW_T_423_2_0031R.tif.jpg;illustration;Cornus sanguinea;Cornus sanguinea;Cornus;sanguinea;Fungi;Mycenaceae;cf. Scherpe schelpzwam?;https://galerij.kb.nl/kb.html#/nl/florabatava11/page/13/zoom/3/lat/-67.50856836293859/lng/-37.001953125;;;;;;;;;;;;;
2;KW_T_423_2_0033R.tif.jpg;illustration;Potamogeton marinum;Potamogeton pectinatus;Potamogeton;pectinatus;Flowering plants;Brassicaceae;Vlashuttentut;https://galerij.kb.nl/kb.html#/nl/florabatava08/page/27/zoom/3/lat/-66.93006025862445/lng/-28.828124999999996;;;;;;;;;;;;;
2;KW_T_423_2_0035R.tif.jpg;illustration;Sagina procumbens;Sagina procumbens;Sagina;procumbens;Flowering plants;Montiaceae;Groot bronkruid;https://galerij.kb.nl/kb.html#/nl/florabatava16/page/73/zoom/3/lat/-66.12496236487968/lng/-29.267578125;;;;;;;;;;;;;
2;KW_T_423_2_0037R.tif.jpg;illustration;Asperugo procumbens;Asperugo procumbens;Asperugo;procumbens;Flowering plants;Caryophyllaceae;Eenjarige hardbloem;https://galerij.kb.nl/kb.html#/nl/florabatava07/page/83/zoom/3/lat/-68.72044056989829/lng/-31.46484375;;;;;;;;;;;;;
2;KW_T_423_2_0039R.tif.jpg;illustration;Lycopsis arvensis;Anchusa arvensis;Anchusa;arvensis;Flowering plants;Primulaceae;Rood guichelheil;https://galerij.kb.nl/kb.html#/nl/florabatava01/page/18/zoom/3/lat/-67.06743335108297/lng/-51.328125;;;;;;;;;;;;;
2;KW_T_423_2_0041R.tif.jpg;illustration;Lysimachia vulgaris;Lysimachia vulgaris;Lysimachia;vulgaris;Flowering plants;Rosaceae;Vogelkers;https://galerij.kb.nl/kb.html#/nl/florabatava21/page/39/zoom/3/lat/-66.26685631430843/lng/-18.720703125;;;;;;;;;;;;;
2;KW_T_423_2_0043R.tif.jpg;illustration;Verbascum blattaria;Verbascum blattaria;Verbascum;blattaria;Flowering plants;Poaceae;Biestarwegras;https://galerij.kb.nl/kb.html#/nl/florabatava04/page/16/zoom/3/lat/-68.46379955520322/lng/-47.98828124999999;;;;;;;;;;;;;
2;KW_T_423_2_0045R.tif.jpg;illustration;Datura Stramonium;Datura stramonium;Datura;stramonium;Flowering plants;Boraginaceae;Zompvergeet-mij-nietje;https://galerij.kb.nl/kb.html#/nl/florabatava08/page/14/zoom/3/lat/-66.93006025862445/lng/-28.828124999999996;;;;;;;;;;;;;
2;KW_T_423_2_0047R.tif.jpg;illustration;Solanum nigrum;Solanum nigrum subsp. nigrum;Solanum;nigrum subsp. nigrum;Flowering plants;Violaceae;Zinkviooltje;https://galerij.kb.nl/kb.html#/nl/florabatava22/page/18/zoom/3/lat/-69.13127122963648/lng/-27.333984375;;;;;;;;;;;;;
2;KW_T_423_2_0049R.tif.jpg;illustration;Glaux maritima;Glaux maritima;Glaux;maritima;Flowering plants;Brassicaceae;Randjesbloem;https://galerij.kb.nl/kb.html#/nl/florabatava18/page/38/zoom/3/lat/-68.56038368664157/lng/-27.333984375;;;;;;;;;;;;;
2;KW_T_423_2_0051R.tif.jpg;illustration;Salsola kali;Salsola kali;Salsola;kali;Flowering plants;Fabaceae;Gewone rolklaver;https://galerij.kb.nl/kb.html#/nl/florabatava03/page/66/zoom/3/lat/-69.162557908105/lng/-39.19921875;;;;;;;;;;;;;
2;KW_T_423_2_0053R.tif.jpg;illustration;Eryngium maritimum;Eryngium maritimum;Eryngium;maritimum;Flowering plants;Liliaceae;Roggelelie;https://galerij.kb.nl/kb.html#/nl/florabatava16/page/34/zoom/3/lat/-66.12496236487968/lng/-29.267578125;;;;;;;;;;;;;
2;KW_T_423_2_0055R.tif.jpg;illustration;Daucus carota;Daucus carota;Daucus;carota;Flowering plants;Boraginaceae;Veelkleurig vergeet-mij-nietje;https://galerij.kb.nl/kb.html#/nl/florabatava08/page/79/zoom/3/lat/-66.93006025862445/lng/-28.828124999999996;;;;;;;;;;;;;
2;KW_T_423_2_0057R.tif.jpg;illustration;Conium maculatum;Conium maculatum;Conium;maculatum;Flowering plants;Poaceae;Stomp kweldergras;https://galerij.kb.nl/kb.html#/nl/florabatava05/page/69/zoom/3/lat/-68.72044056989829/lng/-48.69140625;;;;;;;;;;;;;
2;KW_T_423_2_0059R.tif.jpg;illustration;Phellandrium aquaticum;Oenanthe aquatica;Oenanthe;aquatica;Flowering plants;Asteraceae;Duinkruiskruid;https://galerij.kb.nl/kb.html#/nl/florabatava15/page/35/zoom/3/lat/-65.98227002980873/lng/-25.224609375;;;;;;;;;;;;;
2;KW_T_423_2_0061R.tif.jpg;illustration;Allium vineale;Allium vineale;Allium;vineale;Flowering plants;Fabaceae;;https://galerij.kb.nl/kb.html#/nl/florabatava22/page/43/zoom/3/lat/-69.13127122963648/lng/-27.333984375;;;;;;;;;;;;;
2;KW_T_423_2_0063R.tif.jpg;illustration;Asparagus officinalis;Asparagus officinalis subsp. officinalis;Asparagus;officinalis subsp. officinalis;Flowering plants;Typhaceae;Grote egelskop;https://galerij.kb.nl/kb.html#/nl/florabatava03/page/86/zoom/3/lat/-69.162557908105/lng/-39.19921875;;;;;;;;;;;;;
2;KW_T_423_2_0065R.tif.jpg;illustration;Convallaria polygonatum;Polygonatum odoratum;Polygonatum;odoratum;Flowering plants;Primulaceae;Blauw guichelheil;https://galerij.kb.nl/kb.html#/nl/florabatava16/page/55/zoom/3/lat/-66.12496236487968/lng/-29.267578125;;;;;;;;;;;;;
2;KW_T_423_2_0067R.tif.jpg;illustration;Convallaria multiflora;Polygonatum multiflorum;Polygonatum;multiflorum;Flowering plants;Lamiaceae;Kleine gele dovenetel;https://galerij.kb.nl/kb.html#/nl/florabatava28/page/90/zoom/3/lat/-67.80924450600008/lng/-32.87109375;;;;;;;;;;;;;
2;KW_T_423_2_0069R.tif.jpg;illustration;Juncus effusus;Juncus effusus;Juncus;effusus;Flowering plants;Fabaceae;Slanke wikke;https://galerij.kb.nl/kb.html#/nl/florabatava04/page/67/zoom/3/lat/-68.46379955520322/lng/-47.98828124999999;;;;;;;;;;;;;
2;KW_T_423_2_0071R.tif.jpg;illustration;Juncus pilosus;Luzula pilosa;Luzula;pilosa;Flowering plants;Fabaceae;Slanke wikke;https://galerij.kb.nl/kb.html#/nl/florabatava12/page/20/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
2;KW_T_423_2_0073R.tif.jpg;illustration;Epilobium pubescens;Epilobium parviflorum;Epilobium;parviflorum;Flowering plants;Orchidaceae;Brede wespenorchis;https://galerij.kb.nl/kb.html#/nl/florabatava15/page/11/zoom/3/lat/-65.98227002980873/lng/-25.224609375;;;;;;;;;;;;;
2;KW_T_423_2_0075R.tif.jpg;illustration;Polygonum persicaria;Persicaria maculosa;Persicaria;maculosa;Flowering plants;Brassicaceae;Ruige scheefkelk;https://galerij.kb.nl/kb.html#/nl/florabatava13/page/69/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
2;KW_T_423_2_0077R.tif.jpg;illustration;Polygonum dumetorum;Fallopia dumetorum;Fallopia;dumetorum;Flowering plants;Fabaceae;Basterdklaver;https://galerij.kb.nl/kb.html#/nl/florabatava18/page/48/zoom/3/lat/-68.56038368664157/lng/-27.333984375;;;;;;;;;;;;;
2;KW_T_423_2_0079R.tif.jpg;illustration;Sedum telephium;Sedum telephium;Sedum;telephium;Flowering plants;Brassicaceae;;https://galerij.kb.nl/kb.html#/nl/florabatava22/page/50/zoom/3/lat/-69.13127122963648/lng/-27.333984375;;;;;;;;;;;;;
2;KW_T_423_2_0081R.tif.jpg;illustration;Cerastium aquaticum;Stellaria aquatica;Stellaria;aquatica;Flowering plants;Polygonaceae;Beklierde duizendknoop;https://galerij.kb.nl/kb.html#/nl/florabatava08/page/50/zoom/3/lat/-66.93006025862445/lng/-28.828124999999996;;;;;;;;;;;;;
2;KW_T_423_2_0083R.tif.jpg;illustration;Prunus padus;Prunus padus;Prunus;padus;Flowering plants;Orchidaceae;Gevlekte orchis;https://galerij.kb.nl/kb.html#/nl/florabatava07/page/61/zoom/3/lat/-68.72044056989829/lng/-31.46484375;;;;;;;;;;;;;
2;KW_T_423_2_0085R.tif.jpg;illustration;Rosa spinosissima;Rosa spinosissima;Rosa;spinosissima;Flowering plants;Amaranthaceae;Strandbiet;https://galerij.kb.nl/kb.html#/nl/florabatava03/page/34/zoom/3/lat/-69.162557908105/lng/-39.19921875;;;;;;;;;;;;;
2;KW_T_423_2_0087R.tif.jpg;illustration;Rubus idaeus;Rubus idaeus;Rubus;idaeus;Flowering plants;Asteraceae;Duinaveruit;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/15/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
2;KW_T_423_2_0089R.tif.jpg;illustration;Tormentilla erecta;Potentilla erecta;Potentilla;erecta;Flowering plants;Lamiaceae;Stinkende ballote;https://galerij.kb.nl/kb.html#/nl/florabatava03/page/50/zoom/3/lat/-69.162557908105/lng/-39.19921875;;;;;;;;;;;;;
2;KW_T_423_2_0091R.tif.jpg;illustration;Comarum palustre;Comarum palustre;Comarum;palustre;Flowering plants;Asteraceae;Kleine morgenster;https://galerij.kb.nl/kb.html#/nl/florabatava16/page/74/zoom/3/lat/-66.12496236487968/lng/-29.267578125;;;;;;;;;;;;;
2;KW_T_423_2_0093R.tif.jpg;illustration;Stratiotes Aloides;Stratiotes aloides;Stratiotes;aloides;Flowering plants;Lamiaceae;Grote gele dovenetel;https://galerij.kb.nl/kb.html#/nl/florabatava10/page/48/zoom/3/lat/-67.50856836293859/lng/-37.001953125;;;;;;;;;;;;;
2;KW_T_423_2_0095R.tif.jpg;illustration;Stachys palustris;Stachys palustris;Stachys;palustris;Flowering plants;Ranunculaceae;Bosboterbloem;https://galerij.kb.nl/kb.html#/nl/florabatava22/page/13/zoom/3/lat/-69.13127122963648/lng/-27.333984375;;;;;;;;;;;;;
2;KW_T_423_2_0097R.tif.jpg;illustration;Scutellaria galericulata;Scutellaria galericulata;Scutellaria;galericulata;Flowering plants;Fabaceae;Smalle wikke;https://galerij.kb.nl/kb.html#/nl/florabatava20/page/49/zoom/3/lat/-68.49604022839505/lng/-29.443359375;;;;;;;;;;;;;
2;KW_T_423_2_0099R.tif.jpg;illustration;Euphrasia officinalis;Euphrasia stricta;Euphrasia;stricta;Flowering plants;Solanaceae;Zwarte nachtschade;https://galerij.kb.nl/kb.html#/nl/florabatava02/page/25/zoom/3/lat/-68.52823492039876/lng/-50.625;;;;;;;;;;;;;
2;KW_T_423_2_0101R.tif.jpg;illustration;Antirrhinum cymbalaria;Cymbalaria muralis;Cymbalaria;muralis;Flowering plants;Hypericaceae;Kantig hertshooi;https://galerij.kb.nl/kb.html#/nl/florabatava18/page/68/zoom/3/lat/-68.56038368664157/lng/-27.333984375;;;;;;;;;;;;;
2;KW_T_423_2_0103R.tif.jpg;illustration;Antirrhinum minus;Chaenorhinum minus;Chaenorhinum;minus;Flowering plants;Asparagaceae;Asperge;https://galerij.kb.nl/kb.html#/nl/florabatava02/page/33/zoom/3/lat/-68.52823492039876/lng/-50.625;;;;;;;;;;;;;
2;KW_T_423_2_0105R.tif.jpg;illustration;Scrophularia nodosa;Scrophularia nodosa;Scrophularia;nodosa;Flowering plants;Asteraceae;Oosterse morgenster;https://galerij.kb.nl/kb.html#/nl/florabatava21/page/24/zoom/3/lat/-66.26685631430843/lng/-18.720703125;;;;;;;;;;;;;
2;KW_T_423_2_0107R.tif.jpg;illustration;Orobanche major;Orobanche caryophyllacea;Orobanche;caryophyllacea;Flowering plants;Polygonaceae;Spinaziezuring;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/39/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
2;KW_T_423_2_0109R.tif.jpg;illustration;Cakile maritima (Bunias Cakile);Cakile maritima;Cakile;maritima;Flowering plants;Ranunculaceae;Gewone dotterbloem;https://galerij.kb.nl/kb.html#/nl/florabatava01/page/20/zoom/3/lat/-67.06743335108297/lng/-51.328125;;;;;;;;;;;;;
2;KW_T_423_2_0111R.tif.jpg;illustration;Lepidium latifolium;Lepidium latifolium;Lepidium;latifolium;Flowering plants;Gentianaceae;Zomerbitterling;https://galerij.kb.nl/kb.html#/nl/florabatava22/page/55/zoom/3/lat/-69.13127122963648/lng/-27.333984375;;;;;;;;;;;;;
2;KW_T_423_2_0113R.tif.jpg;illustration;Thlaspi Bursa Pastoris;Capsella bursa-pastoris;Capsella;bursa-pastoris;Flowering plants;Caryophyllaceae;Kleine hardbloem;https://galerij.kb.nl/kb.html#/nl/florabatava04/page/38/zoom/3/lat/-68.46379955520322/lng/-47.98828124999999;;;;;;;;;;;;;
2;KW_T_423_2_0115R.tif.jpg;illustration;Cochlearia officinalis;Cochlearia officinalis;Cochlearia;officinalis;Flowering plants;Poaceae;Timoteegras;https://galerij.kb.nl/kb.html#/nl/florabatava07/page/8/zoom/3/lat/-68.72044056989829/lng/-31.46484375;;;;;;;;;;;;;
2;KW_T_423_2_0117R.tif.jpg;illustration;Cardamine hirsuta;Cardamine flexuosa;Cardamine;flexuosa;Flowering plants;Asteraceae;Gele morgenster;https://galerij.kb.nl/kb.html#/nl/florabatava05/page/30/zoom/3/lat/-68.72044056989829/lng/-48.69140625;;;;;;;;;;;;;
2;KW_T_423_2_0119R.tif.jpg;illustration;Erysimum officinale;Sisymbrium officinale;Sisymbrium;officinale;Flowering plants;Asparagaceae;Liggende asperge;https://galerij.kb.nl/kb.html#/nl/florabatava15/page/10/zoom/3/lat/-65.98227002980873/lng/-25.224609375;;;;;;;;;;;;;
2;KW_T_423_2_0121R.tif.jpg;illustration;Sinapis arvensis;Sinapis arvensis;Sinapis;arvensis;Flowering plants;Amaryllidaceae;Wilde narcis;https://galerij.kb.nl/kb.html#/nl/florabatava04/page/31/zoom/3/lat/-68.46379955520322/lng/-47.98828124999999;;;;;;;;;;;;;
2;KW_T_423_2_0123R.tif.jpg;illustration;Malva rotundifolia;Malva neglecta;Malva;neglecta;Flowering plants;Fabaceae;Kruipend stalkruid;https://galerij.kb.nl/kb.html#/nl/florabatava03/page/61/zoom/3/lat/-69.162557908105/lng/-39.19921875;;;;;;;;;;;;;
2;KW_T_423_2_0125R.tif.jpg;illustration;Fumaria officinalis;Fumaria officinalis;Fumaria;officinalis;Flowering plants;Apiaceae;Pastinaak;https://galerij.kb.nl/kb.html#/nl/florabatava05/page/36/zoom/3/lat/-68.72044056989829/lng/-48.69140625;;;;;;;;;;;;;
2;KW_T_423_2_0127R.tif.jpg;illustration;Genista anglica;Genista anglica;Genista;anglica;Flowering plants;Brassicaceae;Zaadhuttentut;https://galerij.kb.nl/kb.html#/nl/florabatava18/page/23/zoom/3/lat/-68.56038368664157/lng/-27.333984375;;;;;;;;;;;;;
2;KW_T_423_2_0129R.tif.jpg;illustration;Ulex europaeus;Ulex europaeus;Ulex;europaeus;Flowering plants;Fabaceae;Vergeten wikke;https://galerij.kb.nl/kb.html#/nl/florabatava02/page/67/zoom/3/lat/-68.78414378041504/lng/-51.15234375;;;;;;;;;;;;;
2;KW_T_423_2_0131R.tif.jpg;illustration;Vicia sativa;Vicia sativa subsp. segetalis;Vicia;sativa subsp. segetalis;Flowering plants;Gentianaceae;Herfstbitterling;https://galerij.kb.nl/kb.html#/nl/florabatava14/page/56/zoom/3/lat/-65.03506043658815/lng/-28.916015625;;;;;;;;;;;;;
2;KW_T_423_2_0133R.tif.jpg;illustration;Coronilla varia;Securigera varia;Securigera;varia;Flowering plants;Orobanchaceae;Rode ogentroost;https://galerij.kb.nl/kb.html#/nl/florabatava03/page/52/zoom/3/lat/-69.162557908105/lng/-39.19921875;;;;;;;;;;;;;
2;KW_T_423_2_0135R.tif.jpg;illustration;Hypericum quadrangulare;Hypericum tetrapterum;Hypericum;tetrapterum;Flowering plants;Fabaceae;Kattendoorn;https://galerij.kb.nl/kb.html#/nl/florabatava03/page/60/zoom/3/lat/-69.162557908105/lng/-39.19921875;;;;;;;;;;;;;
2;KW_T_423_2_0137R.tif.jpg;illustration;Leontodon autumnale;Leontodon autumnalis;Leontodon;autumnalis;Flowering plants;Plantaginaceae;Brede ereprijs;https://galerij.kb.nl/kb.html#/nl/florabatava06/page/8/zoom/3/lat/-68.59248658252949/lng/-37.96875;;;;;;;;;;;;;
2;KW_T_423_2_0139R.tif.jpg;illustration;Leontodon hispidum;Leontodon hispidus;Leontodon;hispidus;Flowering plants;Ranunculaceae;Gewoon speenkruid;https://galerij.kb.nl/kb.html#/nl/florabatava01/page/91/zoom/3/lat/-67.06743335108297/lng/-51.328125;;;;;;;;;;;;;
2;KW_T_423_2_0141R.tif.jpg;illustration;Hieracium murorum;Hieracium sect. Vulgata;Hieracium;sect. Vulgata;Flowering plants;Caryophyllaceae;Gewone hoornbloem;https://galerij.kb.nl/kb.html#/nl/florabatava04/page/42/zoom/3/lat/-68.46379955520322/lng/-47.98828124999999;;;;;;;;;;;;;
2;KW_T_423_2_0143R.tif.jpg;illustration;Carduus nutans;Carduus nutans;Carduus;nutans;Flowering plants;Asteraceae;Jakobskruiskruid;https://galerij.kb.nl/kb.html#/nl/florabatava03/page/81/zoom/3/lat/-69.162557908105/lng/-39.19921875;;;;;;;;;;;;;
2;KW_T_423_2_0145R.tif.jpg;illustration;Carduus palustris;Cirsium palustre;Cirsium;palustre;Flowering plants;Lamiaceae;;https://galerij.kb.nl/kb.html#/nl/florabatava20/page/56/zoom/3/lat/-68.49604022839505/lng/-29.443359375;;;;;;;;;;;;;
2;KW_T_423_2_0147R.tif.jpg;illustration;Onopordum Acanthium;Onopordum acanthium;Onopordum;acanthium;Flowering plants;Rosaceae;Braam (kruising);https://galerij.kb.nl/kb.html#/nl/florabatava23/page/81/zoom/3/lat/-67.16995497083366/lng/-27.509765625;;;;;;;;;;;;;
2;KW_T_423_2_0149R.tif.jpg;illustration;Aster tripolium;Tripolium pannonicum;Tripolium;pannonicum;Flowering plants;Rosaceae;Braam (kruising);https://galerij.kb.nl/kb.html#/nl/florabatava24/page/68/zoom/3/lat/-62.79493487887006/lng/-23.818359375;;;;;;;;;;;;;
2;KW_T_423_2_0151R.tif.jpg;illustration;Cineraria palustris;Tephroseris palustris;Tephroseris;palustris;Mosses;Pottiaceae;Groot duinsterretje;https://galerij.kb.nl/kb.html#/nl/florabatava13/page/48/zoom/3/lat/-66.5482634621744/lng/-29.091796875;;;;;;;;;;;;;
2;KW_T_423_2_0153R.tif.jpg;illustration;Inula dysenterica;Pulicaria dysenterica;Pulicaria;dysenterica;Fungi;Omphalotaceae;Botercollybia;https://galerij.kb.nl/kb.html#/nl/florabatava23/page/18/zoom/3/lat/-67.16995497083366/lng/-27.509765625;;;;;;;;;;;;;
2;KW_T_423_2_0155R.tif.jpg;illustration;Centaurea calcitrapa;Centaurea calcitrapa;Centaurea;calcitrapa;Fungi;Omphalotaceae;Botercollybia var. butyracea;https://galerij.kb.nl/kb.html#/nl/florabatava17/page/72/zoom/3/lat/-68.56038368664157/lng/-27.333984375;;;;;;;;;;;;;
2;KW_T_423_2_0157R.tif.jpg;illustration;Ophrys spiralis;Spiranthes spiralis;Spiranthes;spiralis;Fungi;Phyllotopsidaceae;Pijpknotszwam (var. contorta);https://galerij.kb.nl/kb.html#/nl/florabatava25/page/52/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
2;KW_T_423_2_0159R.tif.jpg;illustration;Aristolochia clematitis;Aristolochia clematitis;Aristolochia;clematitis;Fungi;Hysterangiaceae;Grote worteltruffel;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/70/zoom/3/lat/-69.53451763078357/lng/-18.544921875;;;;;;;;;;;;;
2;KW_T_423_2_0161R.tif.jpg;illustration;Myriophyllum spicatum;Myriophyllum spicatum;Myriophyllum;spicatum;Flowering plants;Asteraceae;Waterkruiskruid var. erratica;https://galerij.kb.nl/kb.html#/nl/florabatava19/page/50/zoom/3/lat/-68.6885206018014/lng/-21.357421875;;;;;;;;;;;;;
2;KW_T_423_2_0163R.tif.jpg;illustration;Bryonia dioica;Bryonia dioica;Bryonia;dioica;Flowering plants;Asteraceae;Waterkruiskruid var. erratica;https://galerij.kb.nl/kb.html#/nl/florabatava19/page/50/zoom/3/lat/-68.6885206018014/lng/-21.357421875;;;;;;;;;;;;;
2;KW_T_423_2_0165R.tif.jpg;illustration;Hippophae Rhamnoides;Hippophae rhamnoides;Hippophae;rhamnoides;Fungi;Phyllotopsidaceae;Pijpknotszwam (var. fistulosa);https://galerij.kb.nl/kb.html#/nl/florabatava25/page/53/zoom/3/lat/-69.53451763078357/lng/-18.544921875;;;;;;;;;;;;;
2;KW_T_423_2_0168R.tif.jpg;illustration;Humulus lupulus Mas.;Humulus lupulus;Humulus;lupulus;Fungi;Hygrocybaceae;Hooilandwasplaat (var. rubra);https://galerij.kb.nl/kb.html#/nl/florabatava27/page/36/zoom/3/lat/-66.23145747862573/lng/-39.55078125;;;;;;;;;;;;;
2;KW_T_423_2_0169R.tif.jpg;illustration;Humulus lupulus Mas.;Humulus lupulus;Humulus;lupulus;Flowering plants;Violaceae;Veen-melkviooltje;https://galerij.kb.nl/kb.html#/nl/florabatava09/page/34/zoom/3/lat/-68.62454366344708/lng/-30.849609375;;;;;;;;;;;;;
2;KW_T_423_2_0171R.tif.jpg;illustration;Polypodium filix-mas;Dryopteris filix-mas;Dryopteris;filix-mas;Flowering plants;Fabaceae;Bonte Luzerne;https://galerij.kb.nl/kb.html#/nl/florabatava21/page/23/zoom/3/lat/-66.26685631430843/lng/-18.720703125;;;;;;;;;;;;;
3;KW_T_423_3_0010R.tif.jpg;illustration;Valeriana olitoria;Valerianella locusta;Valerianella;locusta;Flowering plants;Rosaceae;cf. Fraaie kambraam ;https://galerij.kb.nl/kb.html#/nl/florabatava23/page/32/zoom/3/lat/-67.16995497083366/lng/-27.509765625;;;;;;;;;;;;;
3;KW_T_423_3_0012R.tif.jpg;illustration;Schoenus nigricans;Schoenus nigricans;Schoenus;nigricans;Flowering plants;Rosaceae;cf. Fraaie kambraam ;https://galerij.kb.nl/kb.html#/nl/florabatava28/page/42/zoom/3/lat/-62.226996036319726/lng/-40.869140625;;;;;;;;;;;;;
3;KW_T_423_3_0014R.tif.jpg;illustration;Milium effusum;Milium effusum;Milium;effusum;Flowering plants;Asteraceae;Dicht havikskruid;https://galerij.kb.nl/kb.html#/nl/florabatava02/page/72/zoom/3/lat/-68.78414378041504/lng/-51.15234375;;;;;;;;;;;;;
3;KW_T_423_3_0016R.tif.jpg;illustration;Aira flexuosa;Deschampsia flexuosa;Deschampsia;flexuosa;Flowering plants;Asteraceae;Dicht havikskruid;https://galerij.kb.nl/kb.html#/nl/florabatava16/page/38/zoom/3/lat/-70.55417853776078/lng/-61.962890625;;;;;;;;;;;;;
3;KW_T_423_3_0018R.tif.jpg;illustration;Aira canescens;Corynephorus canescens;Corynephorus;canescens;Flowering plants;Polygonaceae;Spinaziezuring;https://galerij.kb.nl/kb.html#/nl/florabatava24/page/74/zoom/3/lat/-65.6220226151064/lng/-26.103515625;;;;;;;;;;;;;
3;KW_T_423_3_0020R.tif.jpg;illustration;Poa trivialis;Poa trivialis;Poa;trivialis;Flowering plants;Polygonaceae;;https://galerij.kb.nl/kb.html#/nl/florabatava26/page/51/zoom/3/lat/-66.86108230224609/lng/-34.98046875;;;;;;;;;;;;;
3;KW_T_423_3_0022R.tif.jpg;illustration;Avena flavescens;Trisetum flavescens;Trisetum;flavescens;Flowering plants;Rosaceae;Dauwbraam kruising?;https://galerij.kb.nl/kb.html#/nl/florabatava28/page/47/zoom/3/lat/-67.80924450600008/lng/-32.87109375;;;;;;;;;;;;;
3;KW_T_423_3_0024R.tif.jpg;illustration;Arundo Phragmites;Phragmites australis;Phragmites;australis;Flowering plants;Typhaceae;Kleine x Kleinste egelskop;https://galerij.kb.nl/kb.html#/nl/florabatava22/page/82/zoom/3/lat/-69.13127122963648/lng/-27.333984375;;;;;;;;;;;;;
3;KW_T_423_3_0026R.tif.jpg;illustration;Lolium parenne;Lolium perenne;Lolium;perenne;Flowering plants;Cyperaceae;Valse voszegge x IJle zegge;https://galerij.kb.nl/kb.html#/nl/florabatava23/page/17/zoom/3/lat/-67.16995497083366/lng/-27.509765625;;;;;;;;;;;;;
