genus,n_images,mean_pairwise_distance,std_pairwise_distance,color_space_volume,centroid_L,centroid_a,centroid_b
Parietaria,2,5.235178913860814,0.0,,59.252771172358976,-7.789253076629304,19.55456810950585
Paris,1,,,,53.64734986900133,-2.505894897095626,14.265487116377663
Parmelia,3,5.951307734935173,1.6815667882718315,,64.51389183806278,-1.8038736196621783,16.54402734601821
Parnassia,1,,,,59.32025639574316,-2.2489267061607605,17.131357080845568
Pastinaca,1,,,,62.33714679406604,-3.4805276018621276,21.394733610741486
Paxillus,1,,,,51.21588877450564,-2.870711654297467,9.21827721304967
Pedicularis,2,5.7582253154121,0.0,,54.41708270113037,-1.854363458662684,13.555440422686043
Pellia,1,,,,48.136697589816,-0.8836207233330325,5.961692403555314
Peltigera,2,10.129395016990909,0.0,,60.24556829465321,1.1783178241539902,16.73821255976828
Peniophora,1,,,,65.05437913632377,-7.984892639998253,23.55174459447909
Persicaria,8,11.128098418954083,5.738191775190048,161.6924055740819,59.6550758282061,-1.7157180433217314,15.798875949131519
Pertusaria,2,2.7895150167379867,0.0,,63.614023677968255,-0.799394875545454,16.98618611094907
Petasites,3,18.372892590773134,6.351735529575203,,68.15677951375451,-1.4585405492975738,18.852263356465308
Petrorhagia,1,,,,55.326308922447375,-3.884517169017272,13.783634475230105
Peucedanum,1,,,,56.47089530846662,-3.276979150807713,14.595486581741477
Peziza,4,8.908857069596865,2.401703652615614,29.40593455857956,64.32650253650459,-2.1636175008413145,18.960501033572406
Phacelia,2,13.108824016761272,0.0,,53.776897766599006,-5.680369195426796,18.31702778864744
Phaeolus,1,,,,51.59247068927796,7.521354721691231,23.69153915929988
Phaeomarasmius,1,,,,59.859548799013886,-8.483368742252527,18.797617711886687
Phalaris,6,12.722918166748917,4.448121466124115,383.6669595867169,65.88812881783005,-1.7336766855469554,20.734790383865857
Phallus,1,,,,61.43513972194823,-3.4233858614913864,15.838125630718839
Phegopteris,1,,,,58.374075455924185,-6.396640935050488,20.43367971421567
Phellinus,1,,,,51.77517913698482,-2.4423355393005304,12.383928402667653
Phellodon,2,13.558045224813815,0.0,,58.271880909587416,-1.1202975994275413,21.571790832738884
Phlebia,2,12.629931657738084,0.0,,54.21852642841413,1.1490141483723981,17.486806410434664
Phleum,3,9.239403588242434,4.266680255815664,,66.74644431703838,-1.7519407331986276,15.471395553174737
Pholiota,4,13.412638067595855,3.795396534720807,130.49302394744257,60.69962497926773,-1.0219112580330005,15.651585585157939
Pholiotina,2,8.362141611969895,0.0,,57.071225900852426,4.987731316434032,22.88748447158276
Phragmites,1,,,,60.86352675585165,-3.1896689414045625,19.230321267691245
Phylloporia,1,,,,56.14461396376814,0.7789581524046522,17.015507891015517
Physcomitrium,1,,,,60.24698094901265,-2.045991386953313,13.830506136169312
Phyteuma,2,6.834840514500214,0.0,,61.73375152437382,-3.182299636878189,16.48163026867498
Picea,1,,,,58.039639905098284,0.024955792859768455,12.78939325179178
Picris,1,,,,70.45999523101608,-1.9132484023159613,15.106664495625534
Pilosella,1,,,,57.855098693502164,-4.80499550025648,18.24720920995786
Pilularia,1,,,,55.41227386091963,0.5670550106940355,15.02368431000609
Pimpinella,2,13.138503407404846,0.0,,61.171823224634274,-3.497415892933055,19.236954847869118
Pinguicula,1,,,,68.33885830671824,-2.202759760815873,17.22118904859269
Pinus,1,,,,56.89199335394373,-1.4767835821811108,9.88903498971802
Piptoporus,1,,,,65.87849167411338,-2.035502707964612,18.47499993979634
Pisum,1,,,,67.4186340004334,-0.5035723339425529,16.98931766343064
Plagiochila,1,,,,67.63411822926054,-4.684022124210083,13.987887577641743
Plagiomnium,4,17.84968950537379,10.789081106522467,16.630133576182804,60.585965478173115,-0.9559971334691946,14.583235880497758
Plagiothecium,1,,,,55.20083221059494,-7.706708123308838,14.293746872522181
Plantago,10,11.520566314834234,4.621714064106052,785.4624699288238,60.433175897385766,-1.8747405420921959,15.960034814563436
Platanthera,2,33.20584096299758,0.0,,66.71626259230752,-0.03311233534896729,30.642982281814653
Pleurotus,6,12.971612678864592,5.043023242978439,189.44099605086743,61.17361873022415,0.6774352309620846,15.955672497741402
Pleurozium,1,,,,67.82360039385819,0.6340454229164209,17.26155014697921
Plocamium,1,,,,64.14707047321198,-3.740596193126294,16.564925435003317
Pluteus,6,8.909512775508743,4.056028561589638,100.15870397860411,52.85983928350078,1.6546905414999922,16.6695121551234
Poa,8,18.178282156132266,10.619149147466413,799.6619292792938,55.265594899477904,-2.3773724329086603,13.947177359370457
Pogonatum,3,5.879900917721524,1.5771519729019938,,62.48268270547378,-2.2452147541311036,15.245433196524314
Pohlia,3,7.812546037500913,2.2260858766179794,,58.83597019565069,0.44961551679415424,10.775135243627044
Polygala,2,5.324237395317342,0.0,,53.152193047281315,-6.207491605902586,15.814587816865266
Polygonatum,2,10.44531679724548,0.0,,60.87746205542847,-3.475457812873823,19.246052445231584
Polygonum,2,4.938624443466199,0.0,,61.835978955348494,-4.009966190652223,18.25151222656827
Polypodium,1,,,,62.02889841074004,-5.021374022175466,20.83389828666885
Polypogon,1,,,,65.97580509996504,-10.142971402492597,27.569324264390147
Polyporus,3,12.446442957160611,3.5617320435557733,,63.61893495262157,-0.48576372621070146,17.16772360649493
Polystichum,1,,,,74.71723690104068,-3.7037387666773154,16.285222915712275
Polytrichum,4,7.18131588237494,2.063082151401164,16.288874378057532,62.422893421682026,1.025388357056732,14.76246942676417
Populus,12,6.501007487517975,2.941358510404904,88.0717048297085,54.54390427161888,-0.2139374606882373,10.407446686844256
Porella,1,,,,63.39838595343029,-0.6724751384941462,15.923555102942846
Porodaedalea,1,,,,55.824574460406424,-1.4190210626938684,15.585865036153113
Poronia,1,,,,56.711747942711355,0.8505059427337215,11.038539921077518
Porphyra,1,,,,66.39959804346863,-0.10658467056046556,15.518852317122995
Postia,3,15.217535908508358,5.535598453345296,,62.279456911002754,-0.9392125271308572,19.80393402508808
Potamogeton,11,8.794504263303251,4.341448172405545,463.7174165410761,53.81206314646831,-1.7935389838060347,15.804034607649806
Potentilla,12,11.646306646608181,6.251513743302661,647.756952669101,59.77426285379388,-2.038498474795465,16.604625243404204
Poterium,1,,,,64.6838107108938,-1.2537724469746376,16.737323584789703
Primula,3,7.964731785584469,3.3179132639907487,,63.17765192839029,2.688547720899743,19.974480061818372
Prunella,1,,,,51.625137667280214,-3.4599887403343743,15.39182498629729
Prunus,5,12.049753762743034,5.811974538065476,60.348622996084366,54.392995031359774,-1.8621821066377409,13.146060233801787
Psathyrella,6,16.78260517761091,7.496997742267122,478.53986046641603,51.749328976917504,-5.086257545981817,17.370835539176365
Pseudoboletus,1,,,,60.00025861364899,-1.4265099888327062,6.733157299211025
Pseudocraterellus,1,,,,57.96317102083619,-6.758477896835555,19.65777380345628
Pseudofumaria,1,,,,48.441402395536784,0.2333709648578493,8.748311428008503
Pseudohydnum,1,,,,46.36574593343786,6.301957678205219,21.689343583236663
Pseudoinonotus,1,,,,59.704225859503715,-7.5347594685273,20.453323925221845
Pseudoplectania,1,,,,54.39392663588252,0.06174817247833858,7.999804675102126
Pseudoscleropodium,1,,,,61.054084765766,-0.33427213950263673,14.080640098679178
Pteridium,1,,,,56.598551978169866,-6.602488174642348,19.90396610001985
Puccinella,1,,,,68.6806271222311,-3.97705671409616,18.971512432348234
Puccinellia,3,15.525663345704606,5.701024350275821,,53.88797014493617,-1.9216585836532725,12.761052326992566
Puccinia,4,8.0851381323322,3.298201037664973,12.566256701792108,63.79485530877428,-2.096985444652513,13.674301052182617
Pulicaria,1,,,,63.59832550468741,-2.9569906816354705,18.81245223628573
Pulmonaria,2,16.958380491864858,0.0,,62.27995307500296,-3.065348912209684,14.165529469628941
Pulsatilla,1,,,,59.8507724447759,-1.8795607300026764,14.735912119355469
Pylaisia,1,,,,62.878768921231604,-0.6708276092732489,18.60891342496455
Pyrola,2,8.653496698419845,0.0,,56.96553794420055,-1.7883743519439288,15.406721048948128
Quercus,1,,,,63.04723245622735,0.22752096993667173,14.398773240070772
Radiola,1,,,,51.53811800135117,-1.4467069246315543,6.132957817412861
Ramalina,1,,,,47.338785027126974,-1.0212793447584838,7.054162257354117
Ramaria,4,16.177381734026113,5.851552757565069,12.286871734861796,55.19405847049261,-2.756101746934653,10.665911763953911
Ramariopsis,1,,,,58.59825256773033,-6.441124872290424,17.262959290089686
Ranunculus,18,11.052093732220088,4.830752040103014,768.0497782978096,61.03493085853046,-2.686004398203006,15.439180279769843
Raphanus,1,,,,61.85076505752756,-0.4546176605150595,11.748125779779254
Rapistrum,1,,,,66.68241424796291,-1.4422315530286591,16.868198010794288
Reseda,4,8.877797619505417,2.2454491057178654,27.60513287868745,58.14457311259058,-3.758210298573619,19.849492736297787
Resupinatus,1,,,,60.56586301321739,4.668612455821981,27.78758905987281
Reticularia,1,,,,60.43475128514753,-8.483134995967106,25.999252115794526
Rhamnus,2,11.31794715698176,0.0,,56.86411891955906,-2.6545748350654197,16.09212168536205
Rhinanthus,2,17.428028021207332,0.0,,65.63565273751864,-3.552452930785818,17.7605494574469
Rhizina,1,,,,58.05344844245963,11.14709429692339,29.06216751019003
Rhizomnium,1,,,,77.75807830643815,-5.970716823519258,18.031158401920308
Rhizopogon,1,,,,53.90137786837096,-0.13702983170190047,10.919780498195578
Rhodocollybia,3,23.68751087518535,11.49456101688152,,55.51887596188861,-0.5489477296416814,13.776302419324525
Rhus,1,,,,64.35187992459349,-1.5387799060080396,19.172563732546234
Rhynchospora,2,0.942518087607361,0.0,,64.62480870331173,-1.791757506063881,17.876600898266723
Rhytidiadelphus,3,13.578564346425386,4.812545415287463,,58.911306232368794,-0.7338062096031817,12.295833403180684
Ribes,4,15.295042169717872,4.170900836489303,87.566064951621,59.946684752213855,-3.1724619222137225,19.43903013942836
Rorippa,3,10.439635099288175,1.8577631424304781,,63.30499605320215,-6.613174261559222,22.64931179408884
Rosa,9,10.484273382910436,3.944185625317434,406.9000451078447,55.55811246278505,-3.005103002275469,13.691299194599756
Rostraria,1,,,,68.41452257043069,-1.4297177805928987,19.376622359503173
Rubroboletus,1,,,,44.3934939772969,-1.9871527541531935,3.9839647470579287
Rubus,61,13.634012452663274,7.147130935433012,5797.472775200735,60.482157443630854,-0.7790207258185893,19.4018380917046
Rudbeckia,1,,,,64.03461503258096,-0.12029084723820224,17.973618533394195
Rumex,22,12.609378236677681,7.213416675512088,2205.706492706706,56.491029299274345,-1.3434004873941592,14.890696495756611
Ruppia,2,6.305000249751791,0.0,,56.53176425315564,-1.606607712126328,15.02062875233359
Russula,14,14.722954180717242,7.087115942492473,2311.6979615890036,59.56400739068617,-1.0580914141035391,16.062609379024167
Saccharina,1,,,,55.8622142319315,-9.484122736050537,23.137150019543725
Sagina,2,7.455562402522273,0.0,,57.114584112485126,-3.293966606160622,17.358019523877267
Sagittaria,2,13.46448390394879,0.0,,57.12641778807826,-5.027399386621307,14.901291198877386
Salicornia,1,,,,69.2373434518143,-2.1537366431841893,15.872105356736892
Salix,22,12.754182272535092,5.9654613723929835,2286.067945467981,56.56700231355873,-0.0161794367837632,16.056296540444322
Salpichroa,1,,,,68.17633804079587,-9.473195855363116,15.521148115449098
Salsola,2,12.222604663808564,0.0,,61.61132447394825,-2.4580210572362207,22.066374336452128
Salvia,4,14.524180288580737,5.118714607753052,106.7975799545611,55.17247748720905,-0.45511840559171035,15.246550943348428
Sambucus,2,9.311678686934767,0.0,,57.7211415063313,-4.288769377620307,16.166805512617792
Samolus,1,,,,58.21423765446961,-2.8033827834573817,18.596689214150928
Sanguisorba,1,,,,54.23782179179196,-6.775967293248716,10.855328581623677
Sanicula,1,,,,51.863410824617304,-1.2980657419111514,12.98448530663495
Saponaria,1,,,,63.52470479467994,-3.0707259141252257,16.880807838609936
Sarcodon,4,13.446704282058498,5.379500375698923,30.15772603665943,58.790055146490445,0.20040303017061684,18.748673444612308
Sarcomyxa,1,,,,48.364143438951906,0.547872383288857,17.188986291332796
Sargassum,1,,,,47.25136963274182,-1.256239567822609,8.39555556744102
Saxifraga,3,11.859216972015384,3.8426617540700456,,56.71371547440188,-0.6027207469779869,11.489776970539388
Scabiosa,1,,,,53.928163346595326,-3.9179475879218106,15.471949123392367
Scandix,1,,,,62.548458036680195,-1.8100201813361325,15.611415157115516
Schedolium,1,,,,58.96728087948429,1.0016062953767704,12.013724991219823
Schedonorus,1,,,,64.4507562982292,-2.6452811651823285,16.508298930184104
Scheuchzeria,1,,,,60.6206929894673,-3.1309451996874884,12.141210301174088
Schistidium,1,,,,59.36622315028805,-2.382852491597868,16.21001933089421
Schizophyllum,1,,,,50.32576593342205,0.07823792176939634,10.508355598582432
Schkuhria,1,,,,60.215508459645974,6.677089755989419,16.4993867546801
Schoenoplectus,5,15.30839982977063,7.343393019307352,290.8618177174679,62.71628761924843,-1.2595711853752332,16.243347650033698
Schoenus,1,,,,50.20623988287987,-2.2246088206307686,12.939185806771267
Scilla,2,29.193316475878667,0.0,,66.14711607916104,-1.7286251995970554,15.253090328281742
Scirpus,1,,,,53.714592575272704,0.2729405076311336,10.533335080889323
Scleranthus,2,5.3453430046561925,0.0,,59.69401697878499,-2.271792729376677,15.693109521767282
Scleroderma,1,,,,68.22463945914359,-1.9707980374398173,15.785673195967139
Scopolia,1,,,,55.02699636823691,-0.7349885516951329,5.834153547326001
Scorzonera,1,,,,57.58352672037219,0.06041533375492353,18.283006359304768
Scrophularia,5,10.708939935721846,4.468857213608301,84.75599526103967,63.81796305603561,0.36746717773884596,19.427877867901074
Scutellaria,3,9.708974014829428,2.2816759190512217,,54.277619176620234,-1.5498855865372736,15.810126891185313
Scutellinia,1,,,,67.18086682785956,-0.6364647324384496,17.13796764067647
Securigera,1,,,,66.18580387710104,-1.7560422121680657,17.966951006343308
Sedum,7,9.521917151146637,4.613300261713104,104.05641368106059,58.039082205261224,-3.049803601403827,16.299349410784515
Sempervivum,1,,,,64.39350938265297,-1.0888717440257638,12.943824652815747
Senecio,5,9.342246164009257,4.471465407099664,25.99332876219911,60.67793309319005,-2.3607916408798633,15.74897663558885
Serpula,1,,,,69.73274809653573,-1.944996427927547,15.614588792134182
Serratula,1,,,,57.67490932862833,-5.544232818050734,17.519829985893992
Setaria,3,28.462606517150945,13.363278627789283,,64.04007486948103,-5.22057104329743,9.97959338851141
Sherardia,2,8.603811685328495,0.0,,54.709186823899586,-0.8999583560483448,11.805646867798721
Sideritis,1,,,,70.04133448732227,-10.028170061483625,17.90121789940425
Silaum,1,,,,73.30201689008113,-8.955521501373255,16.913729798629532
Silene,16,12.385403968805841,7.218054527409394,1592.4300019908264,62.27401980870222,-0.21293150772398173,18.048950316961502
Silybum,1,,,,51.053581390692166,0.3516925166813752,13.051211352975253
Sinapis,2,6.415769464773341,0.0,,63.631166145115365,-1.0532777980379353,16.184396494294674
Sistotrema,1,,,,62.76251596514652,1.2335373407981383,12.646469130007592
Sisymbrium,7,17.061944917596332,10.522896120318862,480.21262443036596,59.49840755222901,-2.215152662632481,18.041583541436943
Sium,1,,,,55.69147321788962,-4.002107763445951,18.005324272568735
Skeletocutis,1,,,,52.104910798109174,3.032876347820426,18.244290211434883
Solanum,6,16.06373403874521,8.28218318698125,437.10968047289833,56.964259233586986,-1.5763783392767912,19.987434044834014
Solidago,1,,,,70.88366299590358,-1.6671867720610638,18.071360686403427
Solorina,1,,,,58.85538964680064,-6.075505111876583,16.74674607452148
Sonchus,4,11.969098457240563,4.754766843494316,41.3418682166948,61.547857641894495,-4.526465263518746,20.48828593924769
Sorbus,1,,,,59.23839845552509,-2.6323510104267207,13.209175509938742
Sparassis,1,,,,71.89131693948224,-1.6482210123615104,12.546166109295498
Sparganium,4,13.30211705006797,3.309722530942775,33.41415348086824,59.789281159045835,-4.5374741577901325,18.41481039710865
Spartina,1,,,,61.730703118011036,-2.56119633420154,14.835825734761322
Spergula,2,4.4961803608988795,0.0,,55.67499906356687,-1.016573515796563,17.633822935133118
Spergularia,3,11.422897664632584,6.692670384494935,,61.16220469321721,-1.7755085505431183,16.952429595255616
Sphagnum,2,2.325579628373685,0.0,,65.83699179918594,-0.7508468762470017,13.08918733256197
Spinulum,1,,,,65.80443791043189,-1.9819545981441093,15.662556723722346
Spiraea,1,,,,61.75747886562176,-2.3476742886038724,14.636584962691057
Spiranthes,2,14.605502503693693,0.0,,61.829097637228955,-4.603460504800577,20.509959854053353
Spirogyra,1,,,,47.367726125986366,-5.092099304089836,13.815456514121436
Splachnum,1,,,,48.987000916452345,-0.0007670855245855146,6.109071984564178
Spongilla,1,,,,61.37593266082441,0.17493281414594525,19.748700348267228
Sporobolus,1,,,,60.86997352494461,-10.493731462313626,26.95162507041036
Squamanita,1,,,,62.147577080296315,0.7350101779861362,17.576489201509208
Stachys,5,12.012450931180584,5.0666830345101594,73.83287198898418,66.53612194604347,-2.2910837557305332,15.733569005917316
Stellaria,8,14.292831427121902,5.583868694200015,758.667714734069,61.31125916974237,-2.902514234751779,15.758623413747575
Stereocaulon,2,5.149595558852915,0.0,,46.59515090824594,-1.785313952279601,13.556752915156903
Stereopsis,1,,,,62.26449823871672,1.5176781239276238,24.984880100973662
Stereum,2,23.370366059870495,0.0,,66.0600359271591,5.064334548417614,27.652754366274966
Stratiotes,1,,,,55.38905584013491,-4.552586377980936,14.804574875682112
Stromatinia,1,,,,53.978661226447315,1.4495782569892455,15.090412237947872
Stropharia,3,12.160048339946195,3.380192020379893,,61.70245927682676,-2.294374574475559,15.105993130698979
Struthiopteris,1,,,,50.397460824856246,-8.987929973569623,14.816600417496723
Suaeda,1,,,,65.66180367553908,-3.190533965334159,18.19544447725454
Succisa,1,,,,57.97067981620383,-2.734308019084403,28.048913182408498
Suillus,7,14.361025568173256,5.760452521382293,672.238920085235,64.23935703453246,-0.9070125902486473,16.055876046597756
Symphyotrichum,5,8.420355797471853,3.6183147597845,34.86410080025609,57.26877814048758,-0.4790145813220021,12.926612148701718
Symphytum,1,,,,58.72246211510044,-3.1178714831327348,15.391126982202206
Syntrichia,4,11.744260436495395,2.986327694852526,32.95896259711019,59.067827539104655,-1.5745196927437388,9.59181586711837
Tanacetum,2,18.343330996543237,0.0,,62.160240729581716,-1.4245834447614105,14.958919858375697
Taphrina,2,19.37354116735182,0.0,,55.02260519870215,-2.5601273008282956,21.988590590888325
Tapinella,2,26.640705829906484,0.0,,69.57041008729902,-0.0021922773041764265,8.598807482993958
Taraxacum,1,,,,45.50115620907129,-2.373122278547003,11.929186707585455
Teesdalia,1,,,,56.15455727341882,-1.5254779893141377,17.262380745429212
Tellima,1,,,,59.29581994158876,-0.6195575673976936,21.924382359779536
Tephroseris,2,20.164767519567103,0.0,,58.7349861997744,-5.113946447534342,17.843144227784485
Teucrium,2,14.81699162388257,0.0,,60.89496835379052,1.319616845842917,18.90377746399578
Thalictrum,5,14.944225862381012,6.068880824710527,116.36683456374111,58.84993413024464,-4.840787206111306,21.34858860536356
Thelephora,4,9.192359713851419,1.8586720341920844,66.10455644785044,57.70168261491755,-1.5350308365931467,17.89246637043196
Thelypteris,1,,,,62.88140230875571,-1.568806903771312,16.94914005532237
Thesium,2,3.7593663928847096,0.0,,56.48407726701198,-12.090333698976348,19.47614784328487
Thlaspi,1,,,,58.076744770753834,-1.9010726053625842,18.97827396300483
Thuidium,1,,,,61.984535452247805,-0.22197221195593136,17.170728006006097
Thymus,2,8.810270348958543,0.0,,59.6833333631942,-1.345095175188542,15.40186740937901
Tilia,1,,,,39.42561339055619,0.3217484145689242,8.625841074386202
Torilis,3,13.413861984770884,5.5705147470808205,,56.54803103124523,-0.9667497617283709,15.480906176050683
Tortula,2,23.015392320262855,0.0,,59.92955614546922,-3.4604352706125456,12.28784059221192
Tragopogon,4,13.256216274325444,5.31832529976598,44.227430657145995,67.51080621254329,-1.8874318441338975,18.087572032765205
Trametes,5,14.583193595322594,4.984734643293533,191.01600856810546,56.10398270289782,0.4257801777231857,14.809740868066644
Tremella,2,8.252763426938895,0.0,,59.64061919564882,0.6326793926670802,13.874972679004834
Trichia,2,9.504986667233345,0.0,,58.547976027660866,-4.386821588247404,14.960792536451697
Trichocolea,1,,,,62.518133061559496,-5.862472915558644,17.36651446871207
Tricholoma,12,12.347355146956454,6.139548484106267,657.1792735961751,62.803081529417334,-1.7421233060911532,16.13694346774303
Tricholomopsis,1,,,,51.93455847102838,0.4920206522034755,6.675388765103617
Trichophorum,1,,,,70.15507258573834,-2.0347143671943546,14.367992294257776
Trientalis,1,,,,70.27859611303376,-10.558196341402038,19.54638792756363
Trifolium,17,12.306775073342173,6.733475275128733,1447.3164561021588,59.30876233426295,-3.272482357453338,16.131536719948052
Triglochin,2,3.3280962701288486,0.0,,56.97135159492606,-2.880967346542252,15.870889449350203
Tripleurospermum,1,,,,70.15477016180027,-2.239394037119622,17.019896245829813
Tripolium,1,,,,52.85702256084778,-3.5408907428703684,16.47004572778185
Trisetum,1,,,,64.25161246955902,-3.2332474110438745,16.153620765979703
Trocdaris,1,,,,59.34253530638978,-11.483366867394201,25.754262964919256
Tuberaria,1,,,,63.76526472512907,-0.7931394504502431,19.81993040422976
Tulipa,1,,,,65.19016766903593,-3.017915801896539,27.12323469085944
Tulostoma,1,,,,64.07145671225172,-6.59041912696761,13.895370885379505
Turgenia,1,,,,61.71293701081688,-2.2302745738515775,17.93394763451284
Turritisis,1,,,,47.984520899979024,-0.2104765674413635,15.36669282183441
Tussilago,1,,,,64.98904389148144,-4.113171309283631,15.744353705373529
Tylopilus,2,14.065500140156436,0.0,,64.32916294665011,6.267187478321023,25.758393630588053
Typha,2,9.239997723150447,0.0,,61.61426398397617,-1.208356734236595,14.959065071244531
Typhula,3,3.3523423067428957,1.1570682206405292,,55.554864290823716,2.9558051047254525,17.544151802650152
Ulex,1,,,,57.517451979917176,-3.117951197452244,15.168762192098864
Ulmus,2,17.921299320127357,0.0,,56.001263989719156,3.949637281754309,14.345763253216766
Ulota,2,5.750638212227618,0.0,,59.25392391373306,-3.5124748262052985,13.927347461203702
Ulva,3,8.407699298225312,2.2703478556366505,,61.11361643467855,-3.1903077501628183,16.85116963155607
Urtica,2,24.871902542899623,0.0,,60.57757916420326,-3.606845944013,13.981834317441553
Usnea,1,,,,67.21865912161005,-3.8967682430335087,14.273001512529483
Utricularia,3,15.54807906846258,5.003701752503183,,62.09911603379827,-1.9787616653826325,16.852581593786773
Vaccaria,1,,,,43.66634823854893,-4.485037208670132,11.734189856782578
Vaccinium,6,10.366468289353751,4.91942335282709,107.87203955016395,54.54887034113476,-4.146762575633214,14.877759290536764
Valeriana,3,10.687419695021951,5.1080007558916085,,67.08158866215567,-1.9800583706045365,15.16840668930543
Valerianella,4,12.555514766329438,5.229499982616379,45.35363738906673,63.852415851335095,-0.8070115111565789,15.33049867955691
Verbascum,12,12.225085944800986,5.276728074784979,930.5918407653621,60.13322720563761,-2.309333439641404,17.002642605782953
Verbena,3,25.890718428877154,12.535385425955978,,54.069741198691595,3.302684680224708,18.053744318292082
Veronica,20,9.351586716857168,5.125058973387708,661.552307154906,56.90445365177767,-3.165257076414343,16.50998101257089
Viburnum,2,19.77831485576836,0.0,,60.48493630555937,-5.749696306854473,16.685894154170292
Vicia,14,10.63693455693833,5.248267900479738,859.3410973848105,57.69497678131794,-2.270437939200283,16.546531175826964
Vinca,1,,,,57.60092526914583,-10.168908080786478,17.096097808104012
Vincetoxicum,1,,,,62.92392647169041,-1.2155399523562243,18.839287627376763
Viola,10,9.352020689620234,4.666003868428191,207.70320979982034,57.264362772416575,-1.9080825899316496,16.21030761461554
Viscum,1,,,,62.89196413288815,7.20552037319269,30.018539540631558
Volvariella,2,15.368856498891816,0.0,,61.28638156141908,-1.8953999283173877,17.944177380131656
Vulpia,2,6.76756497835635,0.0,,57.38900353635414,1.0655819414529208,15.75973436518077
Xanthium,2,5.327491999128771,0.0,,60.386385636866635,0.005498798343688549,15.022478804989783
Xanthoria,1,,,,55.92107278685373,-0.7611759166302146,23.94976966993131
Xerocomellus,2,12.663720180632955,0.0,,59.21767086795581,-1.0339695273478275,21.46695867573723
Xylaria,6,17.67243248574923,11.188173680103763,455.27939289837474,62.41255660189229,-1.0899161671826292,18.065349826532305
Xylobolus,1,,,,55.2708099747872,0.45782847675609584,11.190203961889715
Zannichellia,1,,,,60.644763448776374,-3.6520765379546547,17.04447053188373
Zostera,2,9.347869823101595,0.0,,56.00733482426522,-3.4566199527595365,20.893323490073563
Zygodon,1,,,,61.28501793821246,0.0021442407194727786,13.166077227992915
hybride,1,,,,65.88593063107274,-2.4150742131341913,13.231202160564873
