mask_file,image_file,volume,illustration_order,family,genus,species,mean_L,mean_a,mean_b,std_L,std_a,std_b,median_L,median_a,median_b,color_diversity,color_spread,hue_concentration,red_intensity,yellow_intensity,green_intensity,blue_intensity,purple_intensity,conspicuousness,distinctiveness_global,distinctiveness_family,distinctiveness_genus
KW_T_423_13_0156L.tif_mask.png,KW_T_423_13_0156L.tif.jpg,13,1032,Cyperaceae,Carex,Carex flacca,51.10026851316261,-2.027141728343366,8.845543907207594,21.73058267596597,2.662367477109293,4.591094375271272,58.03270642173058,-1.2081572356605126,7.152977280905884,1.6089534516206516,11.956441281420993,0.017898219989816444,0.0,0.0,0.2455,0.0,0.0,21.32107068669317,9.17357331905944,6.521416016491412,6.521416016491412
KW_T_423_13_0158L.tif_mask.png,KW_T_423_13_0158L.tif.jpg,13,1033,Cyperaceae,Carex,Carex demissa,51.239599958479225,-2.263129635106701,11.6484724747483,22.316815483208522,2.347179743431151,5.00134427287714,57.00389197396012,-2.731347334387598,12.751496346045396,1.6089373347864693,12.933408054263822,0.00974298724709255,0.0,0.0,0.4919,0.0,0.0,23.573661021746858,4.355129347489658,1.4817122813486057,1.4817122813486057
KW_T_423_13_0160L.tif_mask.png,KW_T_423_13_0160L.tif.jpg,13,1034,,Eleocharis,Eleocharis multicaulis,51.23767459256869,0.9465091328164583,13.11758858623407,21.42896433464542,0.8691921012957016,5.000109898670481,56.583747433183554,1.268368646236638,12.743809840080107,1.6077806208627579,12.41882214200725,0.002100755877525895,0.0,0.0,0.0,0.0,0.0,23.845542737143518,5.361794106606951,,8.090893441766706
KW_T_423_13_0162L.tif_mask.png,KW_T_423_13_0162L.tif.jpg,13,1035,,Eleocharis,Eleocharis acicularis,65.8845710707647,1.4092655495730129,21.44700481731937,13.233122102001957,4.136224264680262,4.85781128055133,69.58410407230292,1.5288875549032457,23.74203601801878,1.6082440379572813,6.022404167826832,0.01635676883085002,0.0,0.591,0.3043,0.0,0.0,29.506218323605392,13.04067573265479,,9.442818706663067
KW_T_423_13_0164L.tif_mask.png,KW_T_423_13_0164L.tif.jpg,13,1036,,Eleocharis,Eleocharis palustris,59.5607236608312,-4.999686210594969,20.218488145573325,26.641422418534777,4.621433876091654,15.010328518337205,64.19280714004016,-2.6613210306985464,16.469015013669512,1.5975411117844764,14.26093480646147,0.0068850576170294,0.0,0.0,0.6700999999999999,0.0,0.0,34.67186894599471,4.869198324197343,,3.7377915217756845
KW_T_423_13_0166L.tif_mask.png,KW_T_423_13_0166L.tif.jpg,13,1037,,Radiola,Radiola linoides,49.93222123175814,-1.4099002069235682,8.78189802141125,23.052273417504008,0.7804048499651607,4.3206677174157635,51.53811800135117,-1.4467069246315543,6.132957817412861,1.609105425798672,12.97915502702154,0.0010488464745226356,0.0,0.0,0.0,0.0,0.0,21.89129250636913,12.801041653285301,,
KW_T_423_13_0168L.tif_mask.png,KW_T_423_13_0168L.tif.jpg,13,1038,,Luzula,Luzula spec.,47.82676810659396,-0.0569350978826392,11.895868828477594,21.44888055961017,3.4777192686660623,4.263743344601677,51.73319058024709,-0.2360524867711062,13.680851198066943,1.6077548346133006,11.18235537607168,0.04355028969508501,0.0,0.0,0.5019,0.0,0.0,23.712652498178855,8.229377287970644,,2.48256932597037
KW_T_423_13_0170L.tif_mask.png,KW_T_423_13_0170L.tif.jpg,13,1039,,Juncus,Juncus capitatus,54.06237080545921,1.6070929184047527,17.05970339249586,23.539591659639918,1.9505209067519604,7.696822129725496,56.86006686986081,1.9787749301913489,18.720075418060745,1.606146376782227,13.210074885487689,0.007330841184470915,0.0,0.6227,0.0,0.0,0.0,28.779720434307468,5.123395514724027,,6.301019976158647
KW_T_423_13_0172L.tif_mask.png,KW_T_423_13_0172L.tif.jpg,13,1040,,Juncus,Juncus conglomeratus,47.429087710878704,6.749425041386378,7.592663404540145,15.63187738584323,8.353843447178942,10.272045541031508,47.86312122507333,8.25094214188087,12.715167467308671,1.6068958589502973,6.064488134311862,0.4534482912420039,0.3341,0.0,0.0,0.0,0.0,22.586151816841806,15.635974192671116,,14.697233018566136
KW_T_423_14_0010L.tif_mask.png,KW_T_423_14_0010L.tif.jpg,14,1041,,Juncus,Juncus bufonius,45.79253939971552,0.7673753955884391,8.409877509728545,19.719478174216697,1.3334274427472388,11.465968742291768,49.48726123885299,0.35517039784793464,10.282600303380097,1.604774377497686,9.027263719942761,0.48493013462617396,0.0,0.0,0.0,0.0,0.0,23.052851887041754,11.752304555118156,,10.324504698046871
